"Date","Price","Open","High","Low","Vol.","Change %"
"27 Apr 2021","25,365.3","25,315.3","25,387.2","25,271.0","","0.20%"
"26 Apr 2021","25,314.9","25,260.1","25,371.4","25,260.1","","0.22%"
"23 Apr 2021","25,260.1","24,986.7","25,321.8","24,986.7","","1.10%"
"22 Apr 2021","24,985.9","25,127.7","25,211.0","24,925.2","","-0.55%"
"21 Apr 2021","25,125.2","24,849.4","25,137.2","24,784.2","","1.11%"
"20 Apr 2021","24,848.4","25,102.3","25,102.3","24,758.9","","-1.01%"
"19 Apr 2021","25,101.4","25,224.1","25,224.1","25,053.4","","-0.49%"
"16 Apr 2021","25,223.9","25,115.7","25,258.4","25,115.7","","0.43%"
"15 Apr 2021","25,115.6","24,933.7","25,127.6","24,933.7","","0.74%"
"14 Apr 2021","24,931.8","24,872.8","25,050.2","24,872.8","","0.25%"
"13 Apr 2021","24,869.5","24,893.1","24,912.6","24,775.9","","-0.09%"
"12 Apr 2021","24,892.0","24,859.1","24,906.0","24,823.7","","0.13%"
"09 Apr 2021","24,858.7","24,749.9","24,858.7","24,716.6","","0.44%"
"08 Apr 2021","24,749.6","24,675.3","24,762.7","24,633.0","","0.33%"
"07 Apr 2021","24,668.1","24,729.0","24,770.5","24,614.5","","-0.24%"
"06 Apr 2021","24,728.5","24,716.6","24,794.4","24,673.0","","0.05%"
"05 Apr 2021","24,716.2","24,532.3","24,734.5","24,532.3","","0.76%"
"01 Apr 2021","24,529.2","24,294.8","24,529.2","24,294.8","","0.97%"
"31 Mar 2021","24,294.5","24,332.5","24,419.1","24,294.5","","-0.15%"
"30 Mar 2021","24,330.0","24,307.9","24,387.9","24,215.6","","0.15%"
"29 Mar 2021","24,294.7","24,404.7","24,404.7","24,155.4","","-0.42%"
"26 Mar 2021","24,398.2","23,974.8","24,406.6","23,974.8","","1.77%"
"25 Mar 2021","23,972.8","23,764.6","24,016.3","23,549.2","","0.89%"
"24 Mar 2021","23,761.6","23,870.4","24,077.3","23,761.6","","-0.45%"
"23 Mar 2021","23,868.7","24,185.9","24,185.9","23,806.6","","-1.31%"
"22 Mar 2021","24,185.9","24,202.3","24,254.2","24,100.3","","-0.07%"
"19 Mar 2021","24,202.3","24,242.4","24,316.8","24,034.8","","-0.17%"
"18 Mar 2021","24,242.4","24,460.5","24,566.8","24,197.9","","-0.89%"
"17 Mar 2021","24,460.5","24,362.2","24,483.4","24,225.6","","0.40%"
"16 Mar 2021","24,362.2","24,526.4","24,526.4","24,317.0","","-0.67%"
"15 Mar 2021","24,526.4","24,431.6","24,530.4","24,273.9","","0.39%"
"12 Mar 2021","24,431.6","24,320.9","24,435.0","24,265.4","","0.46%"
"11 Mar 2021","24,320.9","24,120.7","24,404.6","24,120.7","","0.83%"
"10 Mar 2021","24,120.7","23,891.7","24,200.8","23,891.7","","0.96%"
"09 Mar 2021","23,891.7","23,753.8","24,081.8","23,753.8","","0.58%"
"08 Mar 2021","23,753.8","23,696.7","24,038.9","23,674.1","","0.24%"
"05 Mar 2021","23,696.7","23,238.8","23,746.4","23,023.8","","1.97%"
"04 Mar 2021","23,238.8","23,594.2","23,685.4","22,938.4","","-1.51%"
"03 Mar 2021","23,594.2","23,714.0","23,807.7","23,592.4","","-0.51%"
"02 Mar 2021","23,714.0","23,792.5","23,853.5","23,684.6","","-0.33%"
"01 Mar 2021","23,792.5","23,299.2","23,899.2","23,299.2","","2.12%"
"26 Feb 2021","23,299.2","23,600.3","23,609.9","23,195.0","","-1.28%"
"25 Feb 2021","23,600.3","24,111.0","24,142.0","23,522.6","","-2.12%"
"24 Feb 2021","24,111.0","23,831.0","24,152.9","23,781.4","","1.18%"
"23 Feb 2021","23,831.0","23,801.2","23,901.3","23,411.4","","0.13%"
"22 Feb 2021","23,801.2","23,833.1","23,930.1","23,683.0","","-0.13%"
"19 Feb 2021","23,833.1","23,719.8","23,919.8","23,719.8","","0.48%"
"18 Feb 2021","23,719.8","23,889.7","23,889.7","23,587.7","","-0.71%"
"17 Feb 2021","23,889.7","23,920.6","23,920.6","23,714.3","","-0.13%"
"16 Feb 2021","23,920.6","23,834.5","24,013.8","23,834.5","","0.36%"
"12 Feb 2021","23,834.5","23,720.4","23,840.7","23,655.3","","0.48%"
"11 Feb 2021","23,720.4","23,678.3","23,788.9","23,564.3","","0.18%"
"10 Feb 2021","23,678.3","23,631.9","23,786.7","23,538.8","","0.20%"
"09 Feb 2021","23,631.9","23,600.1","23,666.5","23,513.7","","0.14%"
"08 Feb 2021","23,600.1","23,356.2","23,600.1","23,356.2","","1.04%"
"05 Feb 2021","23,356.2","23,209.9","23,384.4","23,209.9","","0.63%"
"04 Feb 2021","23,209.9","22,997.2","23,210.8","22,997.2","","0.93%"
"03 Feb 2021","22,997.2","22,888.0","23,047.3","22,864.1","","0.48%"
"02 Feb 2021","22,888.0","22,620.6","22,984.2","22,620.6","","1.18%"
"01 Feb 2021","22,620.6","22,312.2","22,662.8","22,312.2","","1.38%"
"29 Jan 2021","22,312.2","22,731.4","22,731.4","22,205.9","","-1.84%"
"28 Jan 2021","22,731.4","22,447.0","22,883.2","22,447.0","","1.27%"
"27 Jan 2021","22,447.0","23,035.1","23,035.1","22,383.7","","-2.55%"
"26 Jan 2021","23,035.1","23,140.2","23,233.3","23,024.6","","-0.45%"
"25 Jan 2021","23,140.2","23,164.9","23,175.2","22,876.4","","-0.11%"
"22 Jan 2021","23,164.9","23,268.6","23,268.6","23,056.8","","-0.45%"
"21 Jan 2021","23,268.6","23,387.6","23,397.8","23,237.3","","-0.51%"
"20 Jan 2021","23,387.6","23,217.3","23,413.9","23,217.3","","0.73%"
"19 Jan 2021","23,217.3","23,072.0","23,295.3","23,072.0","","0.63%"
"15 Jan 2021","23,072.0","23,304.2","23,304.2","22,913.2","","-1.00%"
"14 Jan 2021","23,304.2","23,206.8","23,435.6","23,206.8","","0.42%"
"13 Jan 2021","23,206.8","23,247.7","23,302.9","23,125.3","","-0.18%"
"12 Jan 2021","23,247.7","23,135.7","23,269.5","23,113.9","","0.48%"
"11 Jan 2021","23,135.7","23,180.2","23,193.3","22,949.0","","-0.19%"
"08 Jan 2021","23,180.2","23,118.0","23,242.2","22,950.9","","0.27%"
"07 Jan 2021","23,118.0","22,897.1","23,148.6","22,897.1","","0.96%"
"06 Jan 2021","22,897.1","22,506.1","23,067.3","22,506.1","","1.74%"
"05 Jan 2021","22,506.1","22,256.4","22,573.4","22,256.4","","1.12%"
"04 Jan 2021","22,256.4","22,484.7","22,608.4","22,073.7","","-1.02%"
"31 Dec 2020","22,484.7","22,409.3","22,500.3","22,327.4","","0.34%"
"30 Dec 2020","22,409.3","22,274.5","22,476.7","22,274.5","","0.60%"
"29 Dec 2020","22,274.5","22,284.9","22,456.6","22,234.1","","-0.05%"
"28 Dec 2020","22,284.9","22,248.9","22,402.4","22,248.9","","0.16%"
"24 Dec 2020","22,248.9","22,271.5","22,271.5","22,160.1","","-0.10%"
"23 Dec 2020","22,271.5","22,151.6","22,361.6","22,151.6","","0.54%"
"22 Dec 2020","22,151.6","22,238.8","22,238.8","22,127.1","","-0.39%"
"21 Dec 2020","22,238.8","22,375.5","22,375.5","21,919.0","","-0.61%"
"18 Dec 2020","22,375.5","22,449.4","22,470.5","22,261.8","","-0.33%"
"17 Dec 2020","22,449.4","22,278.8","22,453.9","22,278.8","","0.77%"
"16 Dec 2020","22,278.8","22,268.3","22,331.2","22,219.6","","0.05%"
"15 Dec 2020","22,268.3","21,978.1","22,280.4","21,978.1","","1.32%"
"14 Dec 2020","21,978.1","22,190.9","22,355.2","21,976.7","","-0.96%"
"11 Dec 2020","22,190.9","22,250.7","22,250.7","22,045.0","","-0.27%"
"10 Dec 2020","22,250.7","22,217.7","22,279.8","22,091.2","","0.15%"
"09 Dec 2020","22,217.7","22,259.8","22,376.2","22,093.2","","-0.19%"
"08 Dec 2020","22,259.8","22,185.9","22,295.1","22,108.3","","0.33%"
"07 Dec 2020","22,185.9","22,282.2","22,282.2","22,123.0","","-0.43%"
"04 Dec 2020","22,282.2","21,971.4","22,282.3","21,971.4","","1.41%"
"03 Dec 2020","21,971.4","21,922.4","22,074.1","21,921.4","","0.22%"
"02 Dec 2020","21,922.4","21,856.1","21,938.6","21,749.2","","0.30%"
"01 Dec 2020","21,856.1","21,639.0","21,989.8","21,639.0","","1.00%"
"30 Nov 2020","21,639.0","21,931.6","21,931.6","21,593.7","","-1.33%"
"27 Nov 2020","21,931.6","21,918.2","21,978.1","21,878.7","","0.06%"
"25 Nov 2020","21,918.2","22,006.3","22,006.3","21,811.3","","-0.40%"
"24 Nov 2020","22,006.3","21,616.4","22,039.8","21,616.4","","1.80%"
"23 Nov 2020","21,616.4","21,349.3","21,664.9","21,349.3","","1.25%"
"20 Nov 2020","21,349.3","21,404.7","21,436.3","21,323.3","","-0.26%"
"19 Nov 2020","21,404.7","21,318.5","21,417.3","21,175.1","","0.40%"
"18 Nov 2020","21,318.5","21,535.0","21,620.9","21,318.1","","-1.01%"
"17 Nov 2020","21,535.0","21,582.8","21,596.9","21,334.4","","-0.22%"
"16 Nov 2020","21,582.8","21,241.3","21,587.9","21,241.3","","1.61%"
"13 Nov 2020","21,241.3","20,915.7","21,282.2","20,915.7","","1.56%"
"12 Nov 2020","20,915.7","21,175.2","21,175.2","20,799.5","","-1.23%"
"11 Nov 2020","21,175.2","21,149.3","21,259.2","21,090.6","","0.12%"
"10 Nov 2020","21,149.3","20,997.3","21,187.4","20,946.1","","0.72%"
"09 Nov 2020","20,997.3","20,388.6","21,491.2","20,388.6","","2.99%"
"06 Nov 2020","20,388.6","20,357.7","20,468.2","20,343.7","","0.15%"
"05 Nov 2020","20,357.7","20,013.7","20,440.3","20,013.7","","1.72%"
"04 Nov 2020","20,013.7","19,857.1","20,296.2","19,844.1","","0.79%"
"03 Nov 2020","19,857.1","19,524.8","19,947.8","19,524.8","","1.70%"
"02 Nov 2020","19,524.8","19,165.3","19,544.9","19,165.3","","1.88%"
"30 Oct 2020","19,165.3","19,274.9","19,274.9","18,956.2","","-0.57%"
"29 Oct 2020","19,274.9","19,138.5","19,401.3","18,990.3","","0.71%"
"28 Oct 2020","19,138.5","19,758.8","19,758.8","19,130.9","","-3.14%"
"27 Oct 2020","19,758.8","19,941.1","19,941.1","19,758.3","","-0.91%"
"26 Oct 2020","19,941.1","20,347.2","20,347.2","19,755.1","","-2.00%"
"23 Oct 2020","20,347.2","20,261.8","20,370.9","20,220.2","","0.42%"
"22 Oct 2020","20,261.8","20,096.8","20,288.0","20,042.2","","0.82%"
"21 Oct 2020","20,096.8","20,176.5","20,271.0","20,095.6","","-0.39%"
"20 Oct 2020","20,176.5","20,062.6","20,339.7","20,062.6","","0.57%"
"19 Oct 2020","20,062.6","20,295.0","20,415.7","20,033.4","","-1.14%"
"16 Oct 2020","20,295.0","20,245.1","20,406.0","20,245.1","","0.25%"
"15 Oct 2020","20,245.1","20,253.5","20,263.0","19,973.5","","-0.04%"
"14 Oct 2020","20,253.5","20,357.1","20,444.7","20,242.6","","-0.51%"
"13 Oct 2020","20,357.1","20,531.1","20,531.1","20,310.9","","-0.85%"
"12 Oct 2020","20,531.1","20,419.8","20,570.5","20,419.8","","0.55%"
"09 Oct 2020","20,419.8","20,323.6","20,487.8","20,323.6","","0.47%"
"08 Oct 2020","20,323.6","20,087.7","20,324.9","20,087.7","","1.17%"
"07 Oct 2020","20,087.7","19,772.3","20,135.6","19,772.3","","1.60%"
"06 Oct 2020","19,772.3","19,944.4","20,150.5","19,748.2","","-0.86%"
"05 Oct 2020","19,944.4","19,633.7","19,956.5","19,633.7","","1.58%"
"02 Oct 2020","19,633.7","19,598.2","19,717.1","19,330.8","","0.18%"
"01 Oct 2020","19,598.2","19,557.3","19,698.8","19,487.9","","0.21%"
"30 Sept 2020","19,557.3","19,403.5","19,701.8","19,403.5","","0.79%"
"29 Sept 2020","19,403.5","19,514.2","19,535.7","19,341.7","","-0.57%"
"28 Sept 2020","19,514.2","19,217.9","19,603.6","19,217.9","","1.54%"
"25 Sept 2020","19,217.9","18,924.1","19,254.3","18,904.8","","0.97%"
"24 Sept 2020","19,032.4","18,955.9","19,201.7","18,825.7","","0.06%"
"23 Sept 2020","19,021.3","19,438.1","19,480.9","19,015.7","","-1.92%"
"22 Sept 2020","19,392.8","19,350.9","19,444.9","19,238.7","","0.33%"
"21 Sept 2020","19,329.0","19,414.7","19,747.2","19,112.6","","-2.12%"
"18 Sept 2020","19,746.7","19,908.8","19,945.1","19,662.6","","-0.89%"
"17 Sept 2020","19,923.1","19,787.6","19,973.8","19,731.0","","-0.37%"
"16 Sept 2020","19,996.5","20,017.8","20,197.8","19,985.7","","0.24%"
"15 Sept 2020","19,948.6","20,021.4","20,071.9","19,910.7","","0.27%"
"14 Sept 2020","19,895.0","19,801.3","19,953.3","19,780.9","","1.28%"
"11 Sept 2020","19,642.9","19,654.3","19,727.0","19,506.3","","0.53%"
"10 Sept 2020","19,539.9","19,874.1","19,935.6","19,511.7","","-1.39%"
"09 Sept 2020","19,814.4","19,691.2","19,942.9","19,688.7","","1.57%"
"08 Sept 2020","19,509.0","19,651.0","19,705.8","19,463.1","","-1.77%"
"04 Sept 2020","19,859.9","20,021.8","20,093.0","19,564.3","","-0.38%"
"03 Sept 2020","19,935.2","20,376.8","20,425.7","19,813.6","","-2.31%"
"02 Sept 2020","20,407.0","20,184.4","20,441.7","20,154.7","","1.26%"
"01 Sept 2020","20,153.8","20,030.8","20,154.0","19,984.5","","0.52%"
"31 Aug 2020","20,048.8","20,185.2","20,187.5","20,045.7","","-0.94%"
"28 Aug 2020","20,238.7","20,152.9","20,243.3","20,078.5","","0.80%"
"27 Aug 2020","20,078.9","20,074.3","20,144.6","19,993.1","","0.21%"
"26 Aug 2020","20,037.4","19,982.4","20,060.8","19,935.1","","0.33%"
"25 Aug 2020","19,971.9","20,013.9","20,014.1","19,881.8","","0.23%"
"24 Aug 2020","19,926.7","19,822.3","19,927.4","19,786.0","","1.29%"
"21 Aug 2020","19,672.6","19,623.9","19,679.9","19,601.3","","-0.02%"
"20 Aug 2020","19,677.0","19,571.4","19,706.7","19,561.9","","-0.36%"
"19 Aug 2020","19,748.4","19,855.6","19,882.2","19,719.7","","-0.39%"
"18 Aug 2020","19,825.3","19,911.4","19,924.8","19,774.9","","-0.18%"
"17 Aug 2020","19,861.4","19,869.2","19,889.9","19,833.0","","0.26%"
"14 Aug 2020","19,809.2","19,751.6","19,855.8","19,739.1","","-0.12%"
"13 Aug 2020","19,832.2","19,824.8","19,903.6","19,781.0","","-0.37%"
"12 Aug 2020","19,906.5","19,923.1","19,960.9","19,860.6","","0.99%"
"11 Aug 2020","19,710.9","19,937.5","19,947.1","19,696.8","","0.04%"
"10 Aug 2020","19,702.5","19,631.6","19,716.0","19,629.1","","0.61%"
"07 Aug 2020","19,582.4","19,413.0","19,582.7","19,406.1","","0.30%"
"06 Aug 2020","19,523.6","19,491.7","19,523.8","19,416.6","","0.00%"
"05 Aug 2020","19,523.8","19,496.4","19,552.2","19,490.8","","0.95%"
"04 Aug 2020","19,340.6","19,243.3","19,341.2","19,218.9","","0.60%"
"03 Aug 2020","19,225.0","19,186.9","19,263.9","19,124.1","","0.58%"
"31 Jul 2020","19,114.2","19,182.4","19,182.4","18,893.2","","-0.53%"
"30 Jul 2020","19,216.1","19,155.2","19,233.3","19,003.1","","-1.06%"
"29 Jul 2020","19,422.5","19,214.3","19,451.8","19,214.3","","1.43%"
"28 Jul 2020","19,148.9","19,186.2","19,259.7","19,135.4","","-0.49%"
"27 Jul 2020","19,243.6","19,134.1","19,248.4","19,078.4","","0.73%"
"24 Jul 2020","19,103.5","19,142.4","19,197.2","19,051.2","","-0.39%"
"23 Jul 2020","19,177.5","19,264.1","19,341.8","19,098.0","","-0.45%"
"22 Jul 2020","19,264.8","19,171.8","19,278.6","19,127.7","","0.49%"
"21 Jul 2020","19,171.8","19,146.6","19,266.9","19,130.9","","0.94%"
"20 Jul 2020","18,994.1","19,025.8","19,055.6","18,932.8","","-0.08%"
"17 Jul 2020","19,009.1","18,998.4","19,047.3","18,912.4","","0.43%"
"16 Jul 2020","18,927.3","18,866.5","18,975.8","18,846.0","","-0.33%"
"15 Jul 2020","18,989.8","18,971.8","19,033.2","18,864.3","","1.54%"
"14 Jul 2020","18,702.5","18,373.3","18,718.8","18,333.9","","1.59%"
"13 Jul 2020","18,409.0","18,630.6","18,758.4","18,388.9","","-0.50%"
"10 Jul 2020","18,502.3","18,287.1","18,507.6","18,242.5","","1.23%"
"09 Jul 2020","18,276.9","18,523.0","18,543.5","18,127.6","","-1.26%"
"08 Jul 2020","18,510.5","18,416.2","18,524.1","18,334.7","","0.81%"
"07 Jul 2020","18,362.4","18,465.0","18,542.6","18,346.8","","-1.40%"
"06 Jul 2020","18,622.4","18,652.4","18,714.6","18,552.6","","1.41%"
"02 Jul 2020","18,363.1","18,511.3","18,588.8","18,331.2","","0.77%"
"01 Jul 2020","18,222.1","18,248.1","18,345.8","18,156.7","","0.08%"
"30 Jun 2020","18,207.2","17,977.2","18,269.3","17,947.4","","1.00%"
"29 Jun 2020","18,027.7","17,883.8","18,028.1","17,765.0","","1.51%"
"26 Jun 2020","17,758.9","18,054.6","18,079.9","17,720.3","","-2.19%"
"25 Jun 2020","18,157.3","17,874.8","18,158.0","17,812.1","","1.20%"
"24 Jun 2020","17,942.5","18,293.6","18,302.1","17,827.9","","-2.91%"
"23 Jun 2020","18,479.8","18,600.1","18,630.8","18,465.0","","0.41%"
"22 Jun 2020","18,405.1","18,305.2","18,430.7","18,218.9","","0.41%"
"19 Jun 2020","18,330.4","18,728.5","18,728.5","18,279.4","","-0.75%"
"18 Jun 2020","18,468.9","18,349.1","18,526.3","18,333.8","","-0.10%"
"17 Jun 2020","18,487.7","18,653.9","18,664.1","18,458.9","","-0.61%"
"16 Jun 2020","18,601.9","18,803.3","18,839.7","18,342.3","","1.83%"
"15 Jun 2020","18,267.4","17,692.9","18,351.2","17,626.4","","0.64%"
"12 Jun 2020","18,150.5","18,349.6","18,400.3","17,804.1","","1.82%"
"11 Jun 2020","17,826.2","19,032.5","19,032.5","17,789.8","","-6.34%"
"10 Jun 2020","19,032.5","19,286.0","19,306.3","19,004.4","","-1.35%"
"09 Jun 2020","19,292.6","19,323.2","19,389.0","19,229.3","","-1.68%"
"08 Jun 2020","19,622.3","19,463.8","19,623.8","19,396.4","","1.55%"
"05 Jun 2020","19,323.4","19,322.7","19,492.7","19,263.3","","2.89%"
"04 Jun 2020","18,780.8","18,699.7","18,844.4","18,648.0","","-0.11%"
"03 Jun 2020","18,800.7","18,605.3","18,844.1","18,605.3","","2.14%"
"02 Jun 2020","18,406.1","18,182.2","18,406.1","18,182.2","","1.23%"
"01 Jun 2020","18,182.2","18,029.0","18,225.7","18,001.5","","0.83%"
"29 May 2020","18,032.1","17,946.5","18,054.8","17,793.1","","0.01%"
"28 May 2020","18,030.5","18,232.3","18,236.8","17,997.4","","-0.26%"
"27 May 2020","18,078.1","17,997.9","18,078.1","17,717.5","","2.02%"
"26 May 2020","17,719.7","17,763.9","17,832.7","17,697.3","","2.40%"
"22 May 2020","17,305.3","17,296.1","17,309.1","17,175.8","","-0.15%"
"21 May 2020","17,332.0","17,399.3","17,479.0","17,234.4","","-0.56%"
"20 May 2020","17,429.4","17,168.3","17,517.3","17,168.3","","1.52%"
"19 May 2020","17,168.0","17,401.9","17,413.2","17,167.6","","-1.34%"
"18 May 2020","17,400.4","17,216.9","17,479.6","17,216.9","","4.18%"
"15 May 2020","16,702.3","16,669.7","16,733.5","16,504.0","","0.20%"
"14 May 2020","16,669.7","16,264.6","16,669.8","16,096.2","","0.95%"
"13 May 2020","16,512.7","16,824.6","16,829.9","16,388.2","","-2.04%"
"12 May 2020","16,856.2","17,278.3","17,294.8","16,856.2","","-1.98%"
"11 May 2020","17,197.3","17,141.2","17,295.0","17,081.4","","-0.64%"
"08 May 2020","17,308.5","17,197.1","17,319.3","17,130.9","","2.11%"
"07 May 2020","16,951.0","16,981.3","17,113.5","16,932.5","","1.15%"
"06 May 2020","16,759.1","17,059.5","17,070.7","16,759.1","","-1.21%"
"05 May 2020","16,965.1","17,046.1","17,153.7","16,949.0","","0.72%"
"04 May 2020","16,843.5","16,706.8","16,852.3","16,607.0","","-0.02%"
"01 May 2020","16,846.8","16,999.7","17,043.3","16,775.1","","-2.75%"
"30 Apr 2020","17,323.2","17,477.5","17,508.7","17,252.6","","-2.11%"
"29 Apr 2020","17,697.0","17,588.2","17,783.7","17,536.9","","2.64%"
"28 Apr 2020","17,241.3","17,465.9","17,489.0","17,169.0","","0.49%"
"27 Apr 2020","17,157.7","16,914.9","17,213.3","16,887.0","","2.24%"
"24 Apr 2020","16,781.3","16,754.4","16,831.4","16,554.4","","0.93%"
"23 Apr 2020","16,625.9","16,695.2","16,903.6","16,610.3","","0.08%"
"22 Apr 2020","16,612.1","16,624.2","16,683.4","16,515.7","","1.90%"
"21 Apr 2020","16,302.9","16,460.1","16,534.6","16,242.3","","-2.69%"
"20 Apr 2020","16,754.0","16,843.2","17,025.0","16,722.8","","-1.82%"
"17 Apr 2020","17,065.1","16,898.8","17,100.0","16,794.1","","3.61%"
"16 Apr 2020","16,470.1","16,568.5","16,582.2","16,317.5","","-0.24%"
"15 Apr 2020","16,509.3","16,533.7","16,599.2","16,382.7","","-2.93%"
"14 Apr 2020","17,007.9","16,966.6","17,113.2","16,844.5","","2.05%"
"13 Apr 2020","16,666.8","16,951.2","16,951.2","16,465.1","","-1.68%"
"09 Apr 2020","16,951.2","16,853.4","17,156.5","16,773.3","","2.16%"
"08 Apr 2020","16,592.4","16,191.8","16,649.8","16,039.1","","3.50%"
"07 Apr 2020","16,031.1","16,573.4","16,603.1","16,028.6","","0.21%"
"06 Apr 2020","15,996.8","15,620.7","16,065.8","15,567.9","","6.43%"
"03 Apr 2020","15,030.6","15,229.6","15,328.3","14,868.3","","-1.79%"
"02 Apr 2020","15,305.2","14,930.4","15,427.3","14,927.4","","2.22%"
"01 Apr 2020","14,972.8","15,084.3","15,252.8","14,854.6","","-4.43%"
"31 Mar 2020","15,667.6","15,800.9","15,969.0","15,569.2","","-1.27%"
"30 Mar 2020","15,868.6","15,573.5","15,901.1","15,407.2","","2.47%"
"27 Mar 2020","15,485.9","15,411.2","15,882.9","15,299.0","","-3.30%"
"26 Mar 2020","16,015.1","15,295.0","16,049.7","15,295.0","","5.81%"
"25 Mar 2020","15,136.4","14,816.3","15,657.9","14,575.5","","3.14%"
"24 Mar 2020","14,675.7","14,099.3","14,693.9","14,099.3","","10.05%"
"23 Mar 2020","13,335.8","13,682.5","13,761.4","13,162.7","","-3.90%"
"20 Mar 2020","13,876.3","14,548.7","14,701.9","13,837.5","","-3.46%"
"19 Mar 2020","14,373.3","14,152.8","14,617.7","13,745.6","","0.84%"
"18 Mar 2020","14,253.7","14,524.4","14,683.7","13,599.1","","-6.74%"
"17 Mar 2020","15,284.4","14,772.1","15,422.2","14,408.4","","5.19%"
"16 Mar 2020","14,530.8","16,480.6","16,480.6","14,515.8","","-11.83%"
"13 Mar 2020","16,480.6","15,797.0","16,480.6","15,278.3","","7.91%"
"12 Mar 2020","15,273.1","15,891.3","16,167.2","15,264.4","","-9.97%"
"11 Mar 2020","16,965.1","17,523.6","17,523.6","16,779.7","","-5.22%"
"10 Mar 2020","17,898.6","17,650.5","17,900.0","17,068.4","","4.38%"
"09 Mar 2020","17,146.8","17,746.0","17,746.0","17,058.8","","-8.52%"
"06 Mar 2020","18,743.7","19,106.1","19,106.1","18,371.4","","-1.90%"
"05 Mar 2020","19,106.1","19,317.5","19,399.9","18,950.4","","-3.18%"
"04 Mar 2020","19,733.2","19,024.6","19,735.8","19,024.6","","3.73%"
"03 Mar 2020","19,023.9","19,487.6","19,742.0","18,858.9","","-2.19%"
"02 Mar 2020","19,449.7","18,874.7","19,452.9","18,674.7","","3.61%"
"28 Feb 2020","18,771.4","19,020.2","19,020.2","18,229.8","","-1.31%"
"27 Feb 2020","19,020.2","19,468.7","19,671.0","19,016.9","","-3.78%"
"26 Feb 2020","19,767.4","19,989.6","20,186.5","19,758.8","","-0.74%"
"25 Feb 2020","19,914.4","20,558.7","20,579.4","19,862.9","","-2.88%"
"24 Feb 2020","20,505.6","20,726.3","20,726.3","20,444.3","","-3.15%"
"21 Feb 2020","21,171.8","21,232.3","21,232.3","21,104.2","","-0.60%"
"20 Feb 2020","21,300.4","21,300.2","21,366.0","21,141.0","","-0.17%"
"19 Feb 2020","21,336.2","21,321.1","21,379.7","21,305.4","","0.35%"
"18 Feb 2020","21,262.8","21,278.9","21,313.4","21,189.6","","-0.41%"
"14 Feb 2020","21,350.0","21,361.6","21,368.6","21,273.1","","0.01%"
"13 Feb 2020","21,348.7","21,303.7","21,399.7","21,273.0","","-0.21%"
"12 Feb 2020","21,394.0","21,363.2","21,411.7","21,350.8","","0.59%"
"11 Feb 2020","21,267.8","21,161.6","21,337.7","21,161.6","","0.50%"
"10 Feb 2020","21,161.6","21,039.7","21,161.7","21,032.8","","0.39%"
"07 Feb 2020","21,078.8","21,163.8","21,163.8","21,048.7","","-0.72%"
"06 Feb 2020","21,232.5","21,288.9","21,288.9","21,215.4","","0.08%"
"05 Feb 2020","21,214.8","21,124.8","21,222.3","21,097.3","","1.17%"
